,price
2793,2518.500393275883
2794,9420.203434401395
2795,17064.100633839455
2796,952.4848937152022
2797,1151.9645353280637
2798,1863.221897647201
2799,952.8919190364359
2800,220.58448378434363
2801,7187.449858104829
2802,34967.78608411654
2803,791.0163609977393
2804,1803.8577754438809
2805,2851.4505127868806
2806,3208.2932293800086
2807,13626.454466064491
2808,1257.8150225278375
2809,9177.772086055695
2810,1829.8385979308755
2811,1258.053419788071
2812,16711.525773264544
2813,901.7802222956426
2814,1162.8440626745917
2815,11956.198579010186
2816,2531.3569240336733
2817,2138.4423896733274
2818,10971.429386454138
2819,7724.848240996634
2820,879.6844395638675
2821,24927.97422710904
2822,1209.455404966542
2823,7097.158759425356
2824,10782.315400630307
2825,3151.2531315512215
2826,5755.362946690912
2827,5346.438616474708
2828,2596.6911513209398
2829,13548.908244079366
2830,2914.9359894617423
2831,18313.651433343308
2832,15929.473058807562
2833,2974.178220919521
2834,2686.5141033938653
2835,702.3663344018963
2836,11237.209050388701
2837,7127.568582446238
2838,321.1497702048378
2839,2669.966488458855
2840,7003.964443515909
2841,2671.864258461168
2842,807.3696781709489
2843,1595.5059531141114
2844,1175.0760773849079
2845,8562.865453022694
2846,2215.8394095422486
2847,1973.673724094775
2848,18906.40049293424
2849,917.3119765533651
2850,33508.80024213346
2851,3936.0511478968433
2852,4218.450738694853
2853,813.9583945624482
2854,2440.383403260637
2855,1753.945085171078
2856,2790.2949265013945
2857,4797.9157904421945
2858,7411.410363468556
2859,10988.025850393442
2860,1315.8398236109945
2861,705.3672608627295
2862,8065.422495844602
2863,12929.547167759525
2864,5939.941908321857
2865,5544.334503894847
2866,780.4323043596461
2867,1419.9459923380105
2868,402.5376237709383
2869,672.4320001658219
2870,4207.375067975931
2871,575.0698215050038
2872,1060.369985317235
2873,1255.0259114389485
2874,29233.68906106455
2875,6904.772748161783
2876,6295.34748419158
2877,2917.786829438836
2878,2779.4908855444683
2879,50950.46708557697
2880,1684.3203550290682
2881,617.0587305171006
2882,18563.437150506987
2883,64869.27408296205
2884,2720.308586450806
2885,547.2437479030788
2886,14521.838386365149
2887,4930.562168933981
2888,49098.49673391671
2889,2061.1685806116343
2890,12047.68575119632
2891,13183.492503066811
2892,1429.5018499558585
2893,1959.0254867786755
2894,238.2357545293924
2895,31038.54909036076
2896,719.3263079988099
2897,2776.1844833776267
2898,2152.4619666854605
2899,6654.25287386615
2900,4622.232824601351
2901,20004.387212419075
2902,5656.437394417931
2903,9347.67916659019
2904,24903.667163655162
2905,25277.907905142205
2906,1760.7959460906004
2907,1690.971531168422
2908,5355.461322850607
2909,2353.9393643600715
2910,431.4093929197225
2911,30759.869936432235
2912,4993.162155187669
2913,9978.92748978564
2914,2921.280282557363
2915,652.8302124369974
2916,3023.4266657634626
2917,3729.8011671194445
2918,951.8887369005079
2919,765.6389564052807
2920,6173.973623558636
2921,7587.94688374904
2922,8348.881407327455
2923,3377.7320991589213
2924,1872.1170314365852
2925,766.0788729483327
2926,675.6646504695321
2927,28774.035500085287
2928,10558.209885413431
2929,184.65634969011612
2930,2094.6010744191
2931,12563.459640723859
2932,4784.370744443698
2933,5384.565368260404
2934,730.9337754330014
2935,2497.7143538150867
2936,5580.310885545822
2937,7469.165936329795
2938,4241.023655966998
2939,23498.14864051534
2940,9141.027457058068
2941,5598.601187282712
2942,8125.686717686504
2943,2136.9320980817943
2944,2090.6717979041655
2945,1506.842504622836
2946,7991.286212650238
2947,909.1020911340878
2948,3389.8116261371883
2949,12634.431694082921
2950,1261.7764391114895
2951,3945.9579021597797
2952,4635.505837473552
2953,1843.6348901584586
2954,992.7964247617971
2955,2559.9173483280015
2956,668.7292191960638
2957,220.720198505684
2958,13699.000769103575
2959,10149.519663685009
2960,1272.1399407779384
2961,172.41625994890788
2962,4668.674297096286
2963,1489.5290494599446
2964,1699.1244349899016
2965,12381.303277482131
2966,14658.399683492844
2967,1037.5225098926724
2968,2062.90504430141
2969,3260.3591731461115
2970,1124.9094257463025
2971,804.0868232736357
2972,2984.9201541200728
2973,2609.532207156417
2974,700.3211849922238
2975,1075.2763688821974
2976,972.8031635909643
2977,10831.317186457396
2978,2982.331295746682
2979,4344.405360736149
2980,17103.32605566878
2981,8646.828194444039
2982,861.2295200369932
2983,584.6794627899517
2984,2743.6234120793524
2985,3523.7584186578674
2986,3754.30058221945
2987,6045.128765134568
2988,82.8663147224674
2989,32923.60984771359
2990,1597.2358347833974
2991,21642.376070000362
2992,1124.947980635367
2993,7794.317443713215
2994,6592.816305633178
2995,1953.4308874968428
2996,336.25296920332096
2997,15573.396455245242
2998,878.8005522468598
2999,11909.249783220712
3000,1276.4001515843704
3001,369.42708179329105
3002,2968.5354852194905
3003,10748.800661190558
3004,545.2607686335245
3005,8686.609301373399
3006,2495.5479073715474
3007,263.30087834994316
3008,9497.802457944688
3009,2554.4788016961315
3010,6111.189453969771
3011,22143.336698825093
3012,8313.457223591886
3013,14171.918345655522
3014,19374.780185278083
3015,1949.1996018929465
3016,7840.976815718171
3017,774.8537572244581
3018,4488.254735619795
3019,14950.69539431537
3020,4807.41854726523
3021,1339.0368986326655
3022,10915.129664343764
3023,12069.599514437981
3024,911.4882789745867
3025,4631.720661746343
3026,5068.556346488749
3027,1628.8164616718861
3028,6667.433948017234
3029,893.1676587499813
3030,4581.324524638143
3031,160.04369321079074
3032,1659.7814302788554
3033,1260.0890853154633
3034,2368.562691184416
3035,881.3126584161905
3036,6483.878834141489
3037,13839.402617746184
3038,3270.8219658981975
3039,1756.2431945388323
3040,2488.8530303324583
3041,22846.202523791915
3042,6379.145246752987
3043,2833.143716642049
3044,4325.273173419692
3045,3987.716146639638
3046,12101.197423927206
3047,36883.2813820072
3048,1759.1134557368425
3049,628.7302072549361
3050,67806.17267591921
3051,1026.8062103462528
3052,779.5612914759153
3053,9656.317852875412
3054,2564.8229502850436
3055,916.1425341544691
3056,8578.807856605743
3057,23396.874726927286
3058,2894.4651929478905
3059,5533.712784363004
3060,247.9103842457618
3061,817.45774891292
3062,4001.1398202075634
3063,6216.951966307124
3064,5887.7453358252615
3065,699.5212639988723
3066,2105.833756369915
3067,20139.53281393103
3068,1209.7680684800953
3069,677.7677199524828
3070,5127.756833819818
3071,546.5891700974888
3072,1011.3388893865038
3073,4225.950131325333
3074,8927.958552595424
3075,16668.75014399169
3076,1680.5124209187372
3077,11821.93963882428
3078,466.94615229330014
3079,3458.272136162368
3080,17478.689389627314
3081,4776.612741807181
3082,1161.142974930253
3083,14560.434027515019
3084,222.8764038551567
3085,3296.3048487970323
3086,699.0906179993092
3087,6223.491245253821
3088,2312.2934950653907
3089,1647.9132323880187
3090,1360.3786182713682
3091,2505.703180051042
3092,3517.910901511796
3093,4407.23537101119
3094,3342.7371746507047
3095,1262.5042577491993
3096,17493.88714149989
3097,4857.783541231652
3098,7693.346564715003
3099,14187.684100848552
3100,3655.0724358425337
3101,278.22144913671826
3102,6175.757820366618
3103,6637.93358446691
3104,4917.354564607792
3105,734.3934461088269
3106,664.6588868483444
3107,3764.199156569431
3108,751.4990263771728
3109,2433.489832541976
3110,16037.346784663583
3111,6610.024950973211
3112,8477.638375000317
3113,888.7858265117311
3114,4684.562492018138
3115,748.3206495630158
3116,6488.957154645278
3117,12005.07065261576
3118,1911.8153829761384
3119,446.32405414075686
3120,5662.412635119751
3121,1465.4968057284236
3122,984.8899290350969
3123,2365.8675869097497
3124,246.29069606170935
3125,1084.6563179027717
3126,18687.904340098426
3127,7916.628203363675
3128,546.7672805490763
3129,821.0876518396175
3130,685.3481889372001
3131,7299.00899683082
3132,1649.6729185965883
3133,5653.791827809549
3134,3851.7675545564985
3135,1956.2485121994903
3136,6207.74566637757
3137,867.9102591775487
3138,5167.276693352389
3139,644.2770973873733
3140,13394.918978466687
3141,627.7264033585262
3142,732.2871286397626
3143,4884.71220674957
3144,2512.5144534121573
3145,1265.2444486667846
3146,3630.3877143241584
3147,892.6151660155947
3148,18104.555749373147
3149,1639.0038006632658
3150,8060.249690375177
3151,1484.2143911523692
3152,474.0151622578184
3153,12772.290595666629
3154,9636.54577205276
3155,22800.361406747495
3156,6245.247746551354
3157,7877.450184927245
3158,310.2660177273201
3159,291.04915832940804
3160,3876.0950155808223
3161,980.8627730738973
3162,2532.440328558466
3163,40894.935069535466
3164,7587.9937086097
3165,13144.329770893866
3166,13405.730684137612
3167,10549.551307551206
3168,753.3925736320783
3169,79.56204341501999
3170,3526.7411776386607
3171,3329.8146733469157
3172,909.6603715349402
3173,25462.46176995112
3174,2977.9325190885
3175,1042.658195374802
3176,1940.3010568653415
3177,548.6319608191571
3178,1728.920384639838
3179,6338.626130959219
3180,937.457577124949
3181,1106.4654715028641
3182,4641.335138447846
3183,2790.189772719448
3184,5127.174810442021
3185,121.62285814129125
3186,4183.350616733165
3187,393.03091499879963
3188,1919.062351837691
3189,1794.7798736913273
3190,28106.33786099131
3191,1705.5004556129652
3192,12403.340422779087
3193,788.6399881815233
3194,12156.023009541565
3195,2845.4819076711683
3196,1699.1185655527597
3197,1964.514213184235
3198,6375.270163663232
3199,3081.3886673931142
3200,25965.713057313224
3201,3293.412729416173
3202,2080.022729738536
3203,6396.628041179961
3204,18789.198624242516
3205,4183.863398282709
3206,1856.1721077058744
3207,2786.1382013202174
3208,32027.862062013013
3209,14967.074666309662
3210,3603.6375135138246
3211,987.856542525466
3212,242.54036927029358
3213,2046.2921660510146
3214,37630.35086914965
3215,7298.015703782204
3216,570.6151161266201
3217,4237.564366241213
3218,1099.7232969150284
3219,24747.813348033327
3220,3756.8654538042515
3221,6402.12432902494
3222,1392.1051459181936
3223,5082.188793056399
3224,3273.575189022683
3225,4382.716925418672
3226,3707.678500337838
3227,1473.5375760583568
3228,1882.3093840622626
3229,13420.272658269547
3230,45730.13074256096
3231,6523.914676940811
3232,8062.580042787109
3233,27603.634767258274
3234,92.56170290146336
3235,631.901940344511
3236,657.5378944309621
3237,8057.486831638317
3238,1522.2133275930403
3239,1867.6831693754073
3240,19383.95789749857
3241,6620.579345906929
3242,20016.510066418305
3243,4174.474120196526
3244,2851.004579228776
3245,1553.809683121437
3246,16724.963032188007
3247,7991.865070800098
3248,8327.404552666705
3249,1683.8262107200999
3250,12709.963283546775
3251,5030.17911378729
3252,7079.703326744792
3253,16245.473046086678
3254,5719.193350035002
3255,3012.772137612605
3256,908.8575475606699
3257,1894.0691348663356
3258,13491.778181019426
3259,3421.234152913726
3260,665.7909019661514
3261,24544.366709475533
3262,2142.1237251984335
3263,463.36923395941704
3264,2307.2888554762794
3265,1905.3330299068502
3266,1546.4896625287602
3267,840.2347721640043
3268,10917.775273324061
3269,1508.0246873988149
3270,1057.9548001361568
3271,7297.476734797997
3272,1139.5791346252845
3273,43826.13994735844
3274,1373.2954251296587
3275,3484.080823850503
3276,12340.402993666015
3277,8865.931031734988
3278,1237.3940431413216
3279,4976.977709207937
3280,1150.8657287735757
3281,2373.805039707498
3282,4015.569293184939
3283,1969.5614300460566
3284,1825.3883222549093
3285,757.6145186616652
3286,10165.567728727498
3287,17868.199517143923
3288,1450.476519600279
3289,1070.3106947673218
3290,10606.931248618426
3291,3072.913553896641
3292,882.2198814655002
3293,8198.412444625163
3294,8022.672338647781
3295,1536.847914960327
3296,656.9026046845132
3297,709.8064285438436
3298,548.3821325945901
3299,21359.2404059621
3300,1821.2334751275546
3301,3871.658273511821
3302,9933.084979911502
3303,33725.46949940041
3304,1391.483344359074
3305,8888.407627963277
3306,1510.676906662859
3307,1760.0643888063685
3308,1165.5953282056942
3309,57213.753072338535
3310,3687.060880615593
3311,243.90042336995486
3312,4800.900512610044
3313,11292.071972674237
3314,61660.25341620155
3315,643.0567183047651
3316,7466.476231991746
3317,3544.061065455038
3318,1764.9685055445448
3319,556.1677355130672
3320,3527.56424095865
3321,8444.545303188477
3322,3991.298782874266
3323,6041.115581514057
3324,15072.689396393052
3325,2465.233335992908
3326,815.219830520095
3327,10944.566808713136
3328,6360.458173298089
3329,5902.791206662552
3330,3307.8945828707533
3331,2553.7320139950803
3332,182.89904959764164
3333,1197.167885480828
3334,182.89412212453033
3335,4405.116010619937
3336,12999.658504156263
3337,603.0162829816959
3338,7035.6764541405255
3339,3683.4731763850396
3340,6878.359351873791
3341,1098.6830630074319
3342,1627.0422763393526
3343,7822.213353246844
3344,2902.2588409887812
3345,942.2029904654763
3346,12024.61660598242
3347,164.95504328231357
3348,714.7486512007476
3349,737.8012859673976
3350,13505.424233369786
3351,3478.4895159179405
3352,5239.661413235141
3353,2563.9519398888892
3354,6432.401352349692
3355,10920.958336164047
3356,863.9436574930161
3357,4474.7306090088505
3358,11907.706454080899
3359,1471.7697411728773
3360,20921.079048337488
3361,424.81678556648137
3362,12288.058070301424
3363,2519.770314945072
3364,157.22631997502677
3365,6941.3861475275025
3366,1451.6954015297629
3367,2027.1071736798976
3368,722.7248869555953
3369,875.7743601545579
3370,3741.8586987644367
3371,734.1069518348911
3372,6478.70562098337
3373,4014.7671248770807
3374,7327.098155224531
3375,4406.965116437777
3376,2518.834856257282
3377,4398.4392205360355
3378,5501.444280420559
3379,5770.396745326587
3380,4506.226079603522
3381,6898.658553959911
3382,2112.5662093118885
3383,977.8821749403304
3384,4233.9903037245895
3385,32695.3403434733
3386,2466.052074830979
3387,972.5531605186447
3388,3012.3415730998645
3389,1661.2774255443264
3390,5102.801415085518
3391,1161.2622116282776
3392,13049.52396701026
3393,5831.957933411758
3394,2889.256345768528
3395,2250.34943361494
3396,3451.0439009772226
3397,1501.1559901378637
3398,5001.065863137067
3399,1497.4374872869853
3400,11836.629048968252
3401,573.0553366286704
3402,3225.427531738007
3403,5700.594303149948
3404,2617.883619639185
3405,2214.196397212444
3406,1800.899438968998
3407,13292.82486915228
3408,542.825428381521
3409,26329.565279129853
3410,5973.067606415554
3411,6088.563731294742
3412,801.1600562769607
3413,12605.382803279255
3414,34612.823109502126
3415,41713.613727927
3416,749.862621315091
3417,1660.206568087285
3418,4698.8019941513985
3419,2710.138898793126
3420,1640.3057318840704
3421,3978.840972778981
3422,6739.398638099292
3423,1468.9691767280658
3424,3626.278806011755
3425,6171.720966799806
3426,1065.4586470135469
3427,757.3782765428124
3428,16236.557012236046
3429,1363.67971890575
3430,15962.854347965278
3431,1377.1130578981913
3432,1598.056409988426
3433,1029.4289174433839
3434,30455.725686619535
3435,2109.449605589982
3436,13058.71739375731
3437,4001.755763488393
3438,9490.042210510464
3439,5030.580955810372
3440,8248.272025706574
3441,904.6138136735385
3442,1243.6378784714257
3443,3874.3802998915926
3444,3968.2337086300727
3445,7204.500464645008
3446,13933.313658440762
3447,17936.594791417243
3448,3750.7386929367153
3449,9135.755826954692
3450,437.4125373208768
3451,5838.326114602364
3452,1934.5923074177465
3453,2477.567077482136
3454,2302.317123094216
3455,2489.014032416473
3456,3836.590534256513
3457,10416.016674761784
3458,37734.22191985273
3459,5010.256813990234
3460,4559.078607986028
3461,15417.805338116434
3462,7989.05753655754
3463,5934.706121915351
3464,174.7629548810446
3465,5434.466909773195
3466,1148.0318379229873
3467,1025.458182411989
3468,7586.317362354055
3469,20348.8536782847
3470,22527.614054090394
3471,935.5679881074852
3472,5899.597385466782
3473,2130.287954745263
3474,660.4217087226248
3475,1411.7292797756622
3476,2526.3054259163255
3477,44083.45690968599
3478,11199.397988170758
3479,927.4472166229378
3480,798.6894153846116
3481,686.4465488504114
3482,15130.636298421889
3483,2565.778541504911
3484,2614.3120642275153
3485,2024.264672538966
3486,805.7113410377185
3487,3197.935390683814
3488,6410.428112328301
3489,35107.79429021162
3490,1162.9410909112057
3491,427.5496381145316
3492,247.15621870621888
3493,730.0991539970762
3494,986.2917946903875
3495,12786.413166525928
3496,2647.307914224038
3497,2265.812956883397
3498,15496.350367481331
3499,4981.9420102743325
3500,14614.688774692506
3501,3522.5904929913063
3502,3571.743970178036
3503,16348.706686731235
3504,5009.137964864542
3505,1491.415034930429
3506,4333.685346896692
3507,728.2754189338459
3508,7059.157574534972
3509,19113.932378106438
3510,3536.569406902481
3511,14480.667628873718
3512,3993.1759640186683
3513,10817.298408068698
3514,5804.522041217391
3515,2303.1744771401663
3516,13054.698637168274
3517,563.1947945132766
3518,9681.241902556949
3519,532.5223530849299
3520,772.1256600831335
3521,1301.4435954670957
3522,847.8624114065813
3523,8220.553113675383
3524,5674.1788917459435
3525,1604.8693627505784
3526,8852.694160846691
3527,8798.595851933416
3528,10036.399629512347
3529,3831.7765598611118
3530,1742.657557199206
3531,8955.911163218214
3532,2755.7815108271056
3533,624.9802348736505
3534,3760.304608936767
3535,8442.961417692572
3536,16379.12882890903
3537,5318.62073091826
3538,2923.1758092603573
3539,3006.9704398231265
3540,471.3721260263524
3541,36139.03025076639
3542,305.5475317433551
3543,15196.452585958497
3544,2800.1103469442287
3545,11339.530786555548
3546,1412.0767089566496
3547,7856.327704048555
3548,3167.686226875706
3549,6315.656211772823
3550,2812.541761132233
3551,1546.8970007822131
3552,2523.530524457973
3553,3600.880781100842
3554,5061.786357244239
3555,3190.2012761512083
3556,10532.273089791357
3557,1323.6524791379659
3558,4646.486966144024
3559,1965.4833906568047
3560,2106.0303688978943
3561,5399.014323466456
3562,10985.43306621105
3563,5402.871973923359
3564,15433.551567045291
3565,1073.178176732248
3566,3274.3828381150324
3567,709.8123276066224
3568,3472.436526699566
3569,7781.251491657064
3570,5834.865741615223
3571,15283.33737645157
3572,18117.89703196593
3573,1637.5959790028849
3574,7965.9207571129755
3575,679.395413038258
3576,16807.93180724304
3577,26750.751471083855
3578,13803.341300898943
3579,869.2328218398089
3580,84828.77207142401
3581,32466.16774487538
3582,5165.711459184893
3583,858.3524207559811
3584,825.2506146829747
3585,697.1934156701765
3586,144.13299616611874
3587,4440.480613607836
3588,1017.7418789533701
3589,4052.3606851487225
3590,6169.2526207545525
3591,2898.9797645295116
3592,24493.753318696094
3593,45630.59329688624
3594,1590.2127146615207
3595,1393.4724725319927
3596,2195.827203889552
3597,819.1434905296098
3598,1118.6636951692228
3599,6504.341219315212
3600,5482.869979451454
3601,6489.93393071895
3602,458.3533293817457
3603,1700.6684717557575
3604,2516.258169347174
3605,790.3935155517722
3606,7714.034663281223
3607,2502.5257501509195
3608,969.8835871004421
3609,2347.114371260274
3610,14054.744066781557
3611,425.3785227597156
3612,1749.5117347927226
3613,4343.896422938058
3614,1751.1893220961647
3615,854.4932641199027
3616,7649.4795291259
3617,20116.778541201707
3618,22040.489887915355
3619,1016.6954784531092
3620,899.9293378444938
3621,10152.697955718875
3622,983.8764573513101
3623,4222.542986464831
3624,2569.7892376605173
3625,13536.761531322072
3626,27094.083526422037
3627,1025.4848264159893
3628,6935.0107546807885
3629,1168.0512443925772
3630,1239.8474684218652
3631,10521.13922511827
3632,7440.750199845858
3633,855.3541325022271
3634,3011.8188535131508
3635,1213.6290018889279
3636,9764.782545591343
3637,1723.3325455274849
3638,1176.201970045083
3639,4512.386706504205
3640,5841.636704044855
3641,657.442054600752
3642,21488.42821864875
3643,1734.9059263613362
3644,916.6139358680896
3645,2157.722275139268
3646,280.9057367766552
3647,2205.595143781184
3648,2338.3689998218642
3649,28782.352871796928
3650,10536.088407190658
3651,18750.565091069704
3652,14120.530708938473
3653,7919.80490334435
3654,12272.133129602646
3655,16702.031842697004
3656,695.6092898068998
3657,12811.758816812697
3658,16751.359706055286
3659,4796.073427381862
3660,3885.4422880612838
3661,13890.384817710306
3662,3801.483806624033
3663,3204.8146684860762
3664,1075.816908758921
3665,1779.5502472553908
3666,9919.36039523069
3667,2160.9680480149336
3668,6325.566545785184
3669,5530.599792197636
3670,2350.4397368193427
3671,1717.5400946766624
3672,14604.56168639275
3673,1326.3363033878848
3674,1101.3046156850703
3675,19200.947313630153
3676,29499.77789638489
3677,846.4141667643521
3678,6608.994994991525
3679,15458.509313641578
3680,874.9618909348088
3681,1099.3911712850474
3682,2586.291837946372
3683,7790.445831792843
3684,6746.990917094004
3685,4491.819472447802
3686,3576.8806712582145
3687,13578.65715594697
3688,1775.4666556886561
3689,2890.5735014988554
3690,5037.443977491111
3691,735.4259409903608
3692,17095.15982464044
3693,3916.7338246694294
3694,681.7614636409133
3695,6322.773334772321
3696,449.3182529124976
3697,1587.0583181382333
3698,877.728307538524
3699,845.3835101491409
3700,936.1169867852918
3701,23378.22299578387
3702,21605.002438401232
3703,6611.845313179291
3704,1337.286807013008
3705,740.6816106112964
3706,2353.3551080553757
3707,18499.813800157444
3708,2852.588382848138
3709,2847.359161636031
3710,5230.120062154092
3711,1252.2914467455043
3712,1627.1891812599556
3713,2787.529278545999
3714,5835.473031165726
3715,5701.5561216505175
3716,6494.351088823034
3717,2857.0967673115465
3718,6781.4369056681235
3719,4681.634535539797
3720,4980.893602860968
3721,1969.901641313264
3722,2945.6184906022213
3723,11428.732294269865
3724,11360.302289108913
3725,4360.1000655010575
3726,4810.427482036082
3727,8470.080164259252
3728,822.8669609292785
3729,1306.2384909664142
3730,18996.3499335701
3731,470.62465746655516
3732,2380.2319304895286
3733,1559.4334959060357
3734,25446.37526990131
3735,5985.846001844332
3736,697.9197536960797
3737,6747.828666143182
3738,483.73945228400936
3739,3974.390093077992
3740,212.04286356397563
3741,769.2420656137143
3742,3645.380480618683
3743,2628.1519136378097
3744,864.2523396104658
3745,1275.9532194777212
3746,27538.012116284524
3747,897.5596492564988
3748,2298.8570176609983
3749,442.1784317506529
3750,9500.367171432224
3751,7985.680027998408
3752,2323.177892488718
3753,2740.956480235936
3754,5498.977166654808
3755,14004.792178302723
3756,4172.194901163568
3757,5994.434363042905
3758,4378.045581188821
3759,5696.042123676978
3760,2117.3709662259407
3761,8354.766012957185
3762,4160.524574491381
3763,533.753374627261
3764,3137.3590043262184
3765,37475.06048930947
3766,4317.305804109265
3767,5574.470430778046
3768,6070.733059551223
3769,12181.262317019104
3770,1703.8620754716874
3771,19480.487957893994
3772,2129.0906344399436
3773,3344.9200505260837
3774,2999.454808633388
3775,1932.983300346353
3776,1325.289591760758
3777,3493.551848062168
3778,4209.34841033319
3779,14500.924391333127
3780,625.725654330779
3781,19861.027200945842
3782,13211.443301270634
3783,6183.636199999403
3784,1681.2902956309931
3785,1353.4661149207054
3786,1056.807156132016
3787,2330.2502036927594
3788,2244.701138638678
3789,2043.1847825989166
3790,1398.0418912513385
3791,4389.321880745952
3792,7106.278152450255
3793,478.5402089601477
3794,6225.705885360178
3795,6063.834266964172
3796,3253.453271068123
3797,275.5522224737757
3798,6578.910070007673
3799,1656.4449672437245
3800,11995.60225028781
3801,836.6182090023693
3802,5262.066261185971
3803,1430.0330199426357
3804,4666.161820923878
3805,5296.411074490723
3806,1595.0986375627301
3807,7897.74641528044
3808,3461.247599389598
3809,11100.682413905433
3810,365.42541671886744
3811,2534.1010400798723
3812,3978.1989395801083
3813,590.8942207559148
3814,6324.757089964878
3815,888.6918637669759
3816,368.1012439575465
3817,10025.106564934487
3818,1103.8480275984105
3819,788.026040453625
3820,9846.001524622592
3821,4887.407434182785
3822,9544.679889366167
3823,1410.938391914569
3824,4176.28846659894
3825,901.6155572199738
3826,932.8974514749518
3827,5041.155965178732
3828,495.6278320989361
3829,9691.066058130868
3830,16579.69481168736
3831,7820.730276434613
3832,835.1610678769911
3833,1675.4045843777863
3834,308.0961263458053
3835,3258.8432808568755
3836,2757.4525885035914
3837,8272.595813891436
3838,14450.40765107025
3839,270.4572340260568
3840,22091.91585003029
3841,4817.112487422281
3842,8769.920942202622
3843,3296.6862759885753
3844,660.3687707931809
3845,2829.859810368617
3846,933.070991343992
3847,1776.3426126285433
3848,630.3235578987196
3849,2240.6586865460113
3850,1417.658260269024
3851,3478.3162683516907
3852,925.2004183299744
3853,9819.797800593284
3854,3606.0318041105247
3855,5302.843788670295
3856,4299.975649249671
3857,16929.90652601387
3858,9955.745126374812
3859,10627.300289500212
3860,4187.59907731165
3861,21070.198311797252
3862,1097.5170006801989
3863,28218.767268456842
3864,12042.099563691736
3865,3950.9329408666813
3866,5139.711342046176
3867,3406.8562465670766
3868,4513.625572856997
3869,18330.623994697627
3870,3613.856381590867
3871,6208.558017984734
3872,874.5220398198475
3873,13088.772002941667
3874,4331.916273814962
3875,4523.209054725791
3876,4032.5747288696716
3877,6227.937554206466
3878,4042.764525617515
3879,2774.1127523538607
3880,87.90363100739592
3881,330.40296329214704
3882,3182.3407628245927
3883,17098.542605196435
3884,535.8215574273707
3885,11925.98863878238
3886,13228.125193603775
3887,1258.265951875966
3888,535.9445486786644
3889,2008.3155673024883
3890,1109.097423378253
3891,10627.895353359643
3892,6404.521339861084
3893,3135.5126267890555
3894,14126.46107445887
3895,3954.5702930186812
3896,1787.0533873998902
3897,10012.434489467061
3898,1545.7858182666357
3899,5879.939127076156
3900,15174.185571497159
3901,1083.8858782010745
3902,47608.61064876333
3903,15958.220900860315
3904,382.1590969182945
3905,430.8837755129937
3906,5866.352551080705
3907,4163.371120454415
3908,1669.4961590580067
3909,2799.063397676955
3910,922.6873420985211
3911,7146.646656002508
3912,8615.879838591307
3913,4241.114144746548
3914,2640.3811702344583
3915,20886.689290044196
3916,4095.635444252322
3917,9026.688132495492
3918,1041.5545170879393
3919,605.4428343132844
3920,1740.343932282029
3921,5855.158991930875
3922,1715.780615685285
3923,536.8802685529045
3924,12096.55570788475
3925,1221.4158509939775
3926,13338.18516984791
3927,9667.093765643116
3928,11840.4273226585
3929,6929.119620146066
3930,7395.6125647090585
3931,457.32351554760453
3932,947.1780062022611
3933,1184.6486826635612
3934,22135.55857724407
3935,1502.8588087468913
3936,276.81687950142435
3937,15764.04466604136
3938,805.3465520599282
3939,23058.48770523976
3940,7691.250055089938
3941,904.7393806695025
3942,6103.1591907588145
3943,11436.15184886315
3944,595.7808168021277
3945,1169.5535084771577
3946,6372.934061022379
3947,2476.1762300509945
3948,3402.1579756801516
3949,8174.968786833593
3950,1905.6523313899975
3951,1099.9009369846403
3952,580.0684876251463
3953,9638.159338294532
3954,19553.174799085733
3955,1814.2371918730341
3956,16503.030858629456
3957,7098.0685982460855
3958,3811.7912959592654
3959,14930.992803519172
3960,1696.3213769254494
3961,6791.868474243055
3962,20481.401743211536
3963,34573.21244296561
3964,1003.4727313981803
3965,1080.579790771608
3966,974.1244990644573
3967,6363.574108710699
3968,32346.041928409024
3969,3723.3518236025725
3970,1792.163972357888
3971,3068.9659281211925
3972,544.1112869912015
3973,1636.692853044315
3974,8083.878460096112
3975,72975.24890389407
3976,3380.333039799255
3977,5046.336279706554
3978,2744.273476230894
3979,9015.90154989896
3980,1302.1371605317222
3981,2853.7436578013276
3982,2430.8549145600014
3983,3730.062576052381
3984,62345.95906836994
3985,6149.715968218872
3986,4798.029388247089
3987,1559.5441224910035
3988,1795.6706143793851
3989,13400.717881612301
3990,1019.3116327305852
3991,686.7136199635148
3992,1135.432333360951
3993,5785.897946048645
3994,2384.8557572868153
3995,6406.626602634084
3996,4898.74974605425
3997,5833.477655198212
3998,28331.284717061564
3999,3017.362308376824
4000,5332.327785817915
4001,3992.137503732807
4002,904.4401820827123
4003,7341.499905043403
4004,2248.8730112099615
4005,923.4064494505815
4006,28690.452042366025
4007,489.33090813121316
4008,7081.134663593468
4009,1562.1464362681838
4010,842.497615089662
4011,2344.8852290249615
4012,3454.657577383472
4013,6818.328210567431
4014,3666.2673809399275
4015,10142.683432545551
4016,3429.2176129182935
4017,881.7084316587454
4018,28839.170667763305
4019,2324.9403649740866
4020,11269.132370785199
4021,660.1882682818282
4022,3290.08903660006
4023,5116.916822256293
4024,6292.030676380712
4025,537.3164195645743
4026,3943.992750434301
4027,7920.287467646947
4028,7980.298881241642
4029,2484.3087419809945
4030,982.7129561491643
4031,11244.677401101948
4032,1719.1877770965386
4033,2725.818933994398
4034,3143.0267324549513
4035,1914.7144440605755
4036,568.1665193109368
